State,CMS Certification Number (CCN),Provider Name,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
38,369161,4608,1745,45231,5138601072.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1801692000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369163,4609,1760,43081,6147764812.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1805666400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369165,4610,485,45005,5135704577.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1814994000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369169,4611,703,43231,6144897272.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1824843600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369170,4612,1774,44122,4402497000.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1823029200.0,4.5,100.0,86.2,96.5,91.9,94.6,88.5,99.6,17.6,6.9,0.0,97.0,0.0,100.0,148.0,177.0,83.62,85.75,79.8,90.58,2.0,2.0,28.0,7.14,4.05,2.66,5.94,1.0,7.0,80.0,8.75,10.27,6.38,15.99,1.0,0.94,236.0
38,369172,4613,1462,44120,2165866582.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1823461200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369173,4614,1745,45236,5138025010.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1826834400.0,3.0,96.1,76.0,80.4,88.7,86.6,78.9,75.9,14.5,12.4,0.4,99.1,1.3,100.0,1814.0,2300.0,78.87,80.52,78.78,82.11,2.0,36.0,858.0,4.2,4.47,3.51,5.9,1.0,124.0,1272.0,9.75,11.91,10.24,13.63,0.0,1.01,3411.0
38,369175,4615,703,43231,6143921966.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1823720400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369179,4616,1730,45402,9372259350.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1828389600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369180,4617,1730,45404,9374616550.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1817672400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369182,4618,1730,45405,9375836180.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1831413600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369183,4619,703,43231,6145565285.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1834869600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369184,4620,912,44446,3303491200.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1836511200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369185,4621,1462,44115,2164462929.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1838494800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369186,4622,1730,45416,9374337900.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1829426400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369187,4623,1788,44119,2166005109.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1832277600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369188,4624,703,43229,6143687330.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1834956000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369192,4625,1823,43213,6148683225.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1847307600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369193,4626,703,43214,6148668566.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1846011600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369194,4627,703,43229,6148966379.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1850158800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369196,4628,1462,44112,2169304699.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1848776400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369197,4629,1788,44132,2163933991.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1858111200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369198,4630,317,43055,7404036806.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1857506400.0,2.0,98.0,74.3,66.5,75.4,79.0,72.1,63.3,15.0,14.7,0.4,97.5,1.0,100.0,234.0,321.0,72.9,80.1,75.4,85.51,1.0,3.0,106.0,2.83,3.74,2.58,5.36,1.0,20.0,214.0,9.35,9.14,6.58,12.76,1.0,0.89,542.0
38,369200,4631,1760,43081,6143920701.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1864159200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369201,4632,703,43229,6143968515.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1866060000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369202,4633,1786,45694,7404148090.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1868565600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369203,4634,1837,43524,4195918454.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1868392800.0,3.399797,87.9,87.0,61.2,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.0,15.2,0.0,100.0,61.0,78.0,78.21,80.17,69.96,87.39,1.0,2.0,50.0,4.0,3.96,2.67,5.87,1.0,0.0,22.0,0.0,8.21,4.64,15.44,1.0,0.86,94.0
38,369204,4635,703,43214,6149426224.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1870376400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369205,4636,703,43229,6144681950.0,3,1.0,0.0,0.0,0.0,0.0,1.0,1871931600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369206,4637,703,43231,6145328599.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1408309200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369207,4638,1770,44509,3307922160.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1870808400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369209,4639,703,43231,6147810500.0,3,1.0,1.0,0.0,0.0,0.0,1.0,1864591200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369210,4640,392,44107,2165055789.0,3,1.0,1.0,0.0,0.0,0.0,1.0,1867010400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369211,3139,703,43229,5084887849.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1867788000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369214,4641,1745,45237,5136662077.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1880744400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369215,4642,703,43219,6143778863.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1500238800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369216,4643,223,45014,5138602969.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1876338000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369217,4644,1767,44310,3304004476.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1876165200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369218,4645,703,43229,6143966192.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1886014800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369219,4646,703,43229,6147516372.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1882731600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369223,4647,703,43229,6142096590.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1892671200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369224,4648,703,43231,6142697357.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1887656400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369226,4649,703,43219,6146993002.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1892066400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369227,4650,703,43232,6146263771.0,3,1.0,0.0,0.0,0.0,0.0,1.0,1890338400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369228,4651,1730,45405,9377236601.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1885842000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369230,4652,1462,44120,2167511500.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1897336800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369231,4653,703,43085,6145059558.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1899583200.0,2.5,90.9,58.8,82.7,87.5,91.4,53.8,66.9,18.1,10.3,1.4,81.0,1.2,100.0,27.0,94.0,28.72,33.88,25.21,44.7,0.0,1.0,21.0,4.76,3.96,2.72,5.82,1.0,11.0,95.0,11.58,10.68,7.04,16.02,1.0,0.97,94.0
38,369232,4654,703,43229,6145008231.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1899151200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369233,4655,1745,45231,5138736515.0,3,1.0,1.0,1.0,0.0,0.0,1.0,1900620000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369234,4656,703,43229,6148496453.0,3,1.0,1.0,0.0,0.0,0.0,1.0,1901138400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369235,4657,703,43231,6147690939.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1901566800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369236,4658,703,43229,6148226382.0,3,1.0,0.0,0.0,0.0,0.0,1.0,1901566800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369237,4659,703,43229,6149551259.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1900015200.0,3.399797,80.9,1.8,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.0,20.6,2.9,100.0,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
38,369238,4660,703,43232,6147548652.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1900015200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
